Vbattery, sensor current, sma current, sma Vbattery, timestamp, time, electronic load voltage, electronic load current, temperature
3.867485189039154,-0.13768650563643364,-1.3840041478417442,3.86841450950846,2022-02-23-13-30-53,9632.153721570969,3.802328,1.300206,18.28
3.8655137020936743,-0.14047937510697023,-1.3844351613920607,3.8683514484771124,2022-02-23-13-30-54,9632.557215690613,3.802254,1.300214,18.28
3.866663736139071,-0.14031508866743952,-1.3849641325673756,3.8682867279445214,2022-02-23-13-30-54,9632.978057384491,3.802195,1.300206,18.28
3.866499445560106,-0.1394936564699506,-1.3849837240924254,3.86822366691287,2022-02-23-13-30-54,9633.38528084755,3.80215,1.300278,18.28
3.866006573825313,-0.13538649548656517,-1.3839649647911492,3.868165584384067,2022-02-23-13-30-55,9633.790613651276,3.802091,1.300238,18.28
3.8661708644032275,-0.14261509882187684,-1.3834164020911233,3.868110820856704,2022-02-23-13-30-55,9634.193598985672,3.802017,1.300206,18.28
3.866663736139071,-0.13965794290942646,-1.383455585141057,3.8680593763310145,2022-02-23-13-30-56,9634.60176205635,3.801988,1.300238,18.28
3.866499445560106,-0.13916508359103164,-1.3838278241163593,3.8679929962978266,2022-02-23-13-30-56,9635.035865783691,3.801929,1.300134,18.28
3.8668280267183865,-0.14047937510697023,-1.3844351613921264,3.8679315947670787,2022-02-23-13-30-56,9635.473856449127,3.801854,1.300214,18.28
3.86584228324775,-0.1432722445806891,-1.384748625792702,3.867858576730955,2022-02-23-13-30-57,9635.908153772354,3.80181,1.300285,18.28
3.8663351549814915,-0.13916508359103164,-1.3843959783423196,3.8678021537026708,2022-02-23-13-30-57,9636.330139398575,3.801751,1.30023,18.28
3.8663351549814915,-0.1398222293489133,-1.3849053579931265,3.8677341141689197,2022-02-23-13-30-58,9636.766359567642,3.801662,1.300214,18.28
3.86584228324775,-0.13900079715158847,-1.384180471567241,3.8676693936366613,2022-02-23-13-30-58,9637.169974327087,3.801617,1.30023,18.28
3.8663351549814915,-0.1386722242727348,-1.3837886410666347,3.8676212681127966,2022-02-23-13-30-59,9637.57304239273,3.801543,1.300206,18.28
3.8656779926705367,-0.14080794798606466,-1.3830833461648946,3.867548250076688,2022-02-23-13-30-59,9637.98053240776,3.801499,1.300174,18.28
3.8661708644032275,-0.14245081238220186,-1.3832400783652867,3.867491827048846,2022-02-23-13-30-59,9638.418918132782,3.80144,1.300182,18.28
3.8661708644032275,-0.14195795306324388,-1.3835535427657404,3.8674271065171015,2022-02-23-13-31-00,9638.825812339783,3.80138,1.300166,18.28
3.86584228324775,-0.13834365139392452,-1.383377219040538,3.867350769479607,2022-02-23-13-31-00,9639.232550621033,3.801306,1.300238,18.28
3.866499445560106,-0.1414650937443862,-1.383710274965682,3.867289367949075,2022-02-23-13-31-01,9639.633533716202,3.801263,1.300206,18.28
3.8661708644032275,-0.1386722242727348,-1.3837298664905535,3.8672229879164757,2022-02-23-13-31-01,9640.035791158676,3.801173,1.300182,18.28
3.8661708644032275,-0.13834365139392452,-1.3842784291908483,3.8671798408953686,2022-02-23-13-31-01,9640.45163846016,3.801159,1.300262,18.28
3.8656779926705367,-0.13538649548656517,-1.3837886410657683,3.867111801361969,2022-02-23-13-31-02,9640.848706483841,3.801099,1.300206,18.28
3.866006573825313,-0.14064366154651192,-1.3841216969910923,3.8670537188335916,2022-02-23-13-31-02,9641.278629541397,3.800996,1.300174,18.28
3.8655137020936743,-0.1386722242727348,-1.3838082325907612,3.866995636305335,2022-02-23-13-31-03,9641.678672552109,3.800951,1.300158,18.28
3.86584228324775,-0.13900079715158847,-1.3839845563157696,3.86693755377701,2022-02-23-13-31-03,9642.078825235367,3.800907,1.300182,18.28
3.866006573825313,-0.14031508866743952,-1.3842000630906217,3.8668711737442742,2022-02-23-13-31-03,9642.47578382492,3.800847,1.300166,18.28
3.8661708644032275,-0.1416293801839943,-1.3848661749413156,3.8668147507166837,2022-02-23-13-31-04,9642.909094810486,3.800789,1.300134,18.28
3.8650208303651876,-0.14113652086520329,-1.3847682173161902,3.866761646690955,2022-02-23-13-31-04,9643.317640304565,3.80073,1.30019,18.28
3.866499445560106,-0.13932937003048568,-1.3841804715649992,3.8667184996698594,2022-02-23-13-31-05,9643.737136602402,3.800685,1.300142,18.28
