Vcell, sensor current, smooth current, smooth voltage, timestamp, time, supply voltage, supply current, temperature
3.6182567725293406,0.12862180893576688,1.82833979900731,3.615553454229471,2022-02-08-18-40-32,503.43867087364197,3.74,2.001,19.86
3.619078222864449,0.13453612083414554,1.82853571426019,3.615672937910646,2022-02-08-18-40-33,503.95129466056824,3.74,2.001,19.86
3.6185853526623997,0.13289325641616528,1.8289863193412514,3.6157924215913386,2022-02-08-18-40-34,504.46132349967957,3.74,2.001,19.86
3.6187496427294215,0.13272896997444258,1.8298483464533504,3.6159085862809097,2022-02-08-18-40-34,504.95655632019043,3.74,2.001,19.86
3.619078222864449,0.1333861157414154,1.8300834447567556,3.6160363674397504,2022-02-08-18-40-35,505.4514129161835,3.74,2.001,19.86
3.6189139327967714,0.1310861055579628,1.8301814023831684,3.6161575106168,2022-02-08-18-40-35,505.966228723526,3.74,2.001,19.86
3.619078222864449,0.1314146784411504,1.8301226278066087,3.6162720158117674,2022-02-08-18-40-36,506.50916743278503,3.74,2.001,19.86
3.619571093069452,0.13289325641616528,1.8299463040793567,3.616388180502388,2022-02-08-18-40-36,507.02126121520996,3.74,2.001,19.86
3.619571093069452,0.1310861055579628,1.8304948667870504,3.6165093236799053,2022-02-08-18-40-37,507.52204489707947,3.74,2.001,19.86
3.619078222864449,0.12895038181855284,1.8303773176355533,3.6166254883706355,2022-02-08-18-40-37,508.037602186203,3.74,2.001,19.86
3.619571093069452,0.13470040727601917,1.8309062888180692,3.6167499505394525,2022-02-08-18-40-38,508.5356864929199,3.74,2.001,19.86
3.619571093069452,0.13617898525350536,1.830867105767698,3.6168661152305233,2022-02-08-18-40-38,509.05142521858215,3.74,2.001,19.86
3.619571093069452,0.13272896997444258,1.8314940345764867,3.6169806204261774,2022-02-08-18-40-39,509.5773344039917,3.74,2.001,19.86
3.619571093069452,0.1305932462332825,1.831219753222521,3.6170884876398026,2022-02-08-18-40-39,510.09300565719604,3.74,2.001,19.86
3.620228253347383,0.13305754285790167,1.8313373023742237,3.61720465233146,2022-02-08-18-40-40,510.6083707809448,3.74,2.001,19.86
3.6197353831384422,0.13289325641616528,1.8313764854246042,3.6173241360144397,2022-02-08-18-40-40,511.13815784454346,3.74,2.001,19.86
3.6207211235592776,0.1338789750667887,1.8310630210193912,3.6174485981844944,2022-02-08-18-40-41,511.65228509902954,3.74,2.001,19.86
3.6200639632774076,0.13207182420768787,1.8310238379686663,3.617563103381069,2022-02-08-18-40-41,512.1071355342865,3.74,2.001,19.86
3.620228253347383,0.13272896997444258,1.830690782039183,3.617672630090873,2022-02-08-18-40-42,512.6223638057709,3.74,2.001,19.86
3.6203925434176862,0.13322182929965168,1.8305928244125662,3.6177821568007995,2022-02-08-18-40-42,513.1340751647949,3.74,2.001,19.86
3.621049703702182,0.132400397091038,1.8311217955946848,3.617898321493617,2022-02-08-18-40-43,513.6502242088318,3.74,2.001,19.86
3.6208854136305657,0.13355040218319278,1.8310434294937241,3.6180144861865435,2022-02-08-18-40-43,514.1643970012665,3.74,2.001,19.86
3.6208854136305657,0.1333861157414154,1.8314352599991177,3.6181323103752625,2022-02-08-18-40-44,514.6647460460663,3.74,2.001,19.86
3.621049703702182,0.1363432716955178,1.8323756532129962,3.6182534535554467,2022-02-08-18-40-44,515.2094602584839,3.74,2.001,19.86
3.621542573919001,0.12911466825996576,1.832375653213144,3.6183745967357397,2022-02-08-18-40-45,515.722179889679,3.74,2.001,19.86
3.6208854136305657,0.1304289597917493,1.8318662735557818,3.618479144959532,2022-02-08-18-40-45,516.2494299411774,3.74,2.001,19.86
3.6212139937741266,0.1314146784411504,1.8319446396568173,3.6185919906617925,2022-02-08-18-40-46,516.762024641037,3.74,2.001,19.86
3.6217068639919305,0.13437183439228567,1.8324540193145682,3.618711474346783,2022-02-08-18-40-46,517.3069400787354,3.74,2.001,19.86
3.6213782838463997,0.1304289597917493,1.8326303430418156,3.6188210010582407,2022-02-08-18-40-47,517.8229582309723,3.74,2.001,19.86
3.6220354441387745,0.1314146784411504,1.8334335955781915,3.618938825248248,2022-02-08-18-40-47,518.331086397171,3.74,2.001,19.86
