Vcell, sensor current, smooth current, timestamp, time, supply voltage, supply current, temperature
4.066441343911235,0.08097874143310524,1.2192784680803423,2022-02-08-12-28-21,877.4458508491516,4.14,1.301,19.57
4.0662770528951775,0.0829501786916356,1.2202776358483611,2022-02-08-12-28-22,877.9724485874176,4.14,1.301,19.57
4.067098507979153,0.0829501786916356,1.2208457900691891,2022-02-08-12-28-23,878.503219127655,4.14,1.301,19.57
4.066605634927662,0.08212874650042275,1.2208849731190163,2022-02-08-12-28-23,879.0185492038727,4.14,1.301,19.57
4.066605634927662,0.08015730924243339,1.2206694663455795,2022-02-08-12-28-24,879.5337746143341,4.15,1.301,19.57
4.067262798997054,0.08163588718580399,1.2203560019477595,2022-02-08-12-28-24,880.0629005432129,4.15,1.301,19.57
4.066769925944457,0.0827858922533748,1.2200817206007777,2022-02-08-12-28-25,880.6089291572571,4.15,1.301,19.57
4.066605634927662,0.08015730924243339,1.2201404951754216,2022-02-08-12-28-25,881.1236543655396,4.15,1.301,19.57
4.067427090015323,0.08212874650042275,1.2203364104240269,2022-02-08-12-28-26,881.6683974266052,4.15,1.301,19.57
4.066605634927662,0.08360732444477036,1.221198437517792,2022-02-08-12-28-26,882.230140209198,4.15,1.301,19.57
4.067262798997054,0.08147160074761581,1.2209633392189587,2022-02-08-12-28-27,882.773389339447,4.15,1.301,19.57
4.067427090015323,0.07966444992813711,1.2208849731195361,2022-02-08-12-28-27,883.3373076915741,4.15,1.301,19.57
4.067262798997054,0.08245731937688058,1.2214923103899888,2022-02-08-12-28-28,883.8816080093384,4.15,1.301,19.57
4.067098507979153,0.07900730417586582,1.22157067648938,2022-02-08-12-28-28,884.3916490077972,4.15,1.301,19.57
4.067427090015323,0.07851444486175468,1.2206498748215646,2022-02-08-12-28-29,884.9058611392975,4.15,1.301,19.57
4.067427090015323,0.07966444992813711,1.2209241561695554,2022-02-08-12-28-29,885.423463344574,4.15,1.301,19.57
4.068084254092085,0.08032159568054992,1.2205715087219617,2022-02-08-12-28-30,885.9667408466339,4.15,1.301,19.57
4.067427090015323,0.07966444992813711,1.2200817206004118,2022-02-08-12-28-31,886.5136475563049,4.15,1.301,19.57
4.067919963072341,0.07917159061392043,1.2205323256723286,2022-02-08-12-28-31,887.0590257644653,4.15,1.301,19.57
4.068412836132677,0.08032159568054992,1.2207282409210387,2022-02-08-12-28-32,887.6078531742096,4.15,1.301,19.57
4.067919963072341,0.07966444992813711,1.2203755934734448,2022-02-08-12-28-32,888.1542656421661,4.15,1.301,19.57
4.068248545112197,0.08410018375971799,1.2204147765234912,2022-02-08-12-28-33,888.7196605205536,4.15,1.301,19.57
4.068248545112197,0.0747358567894871,1.2195331579054536,2022-02-08-12-28-33,889.2501873970032,4.15,1.301,19.57
4.067755672052966,0.08032159568054992,1.2198074392535792,2022-02-08-12-28-34,889.7665300369263,4.15,1.301,19.57
4.068412836132677,0.08147160074761581,1.2200817206016774,2022-02-08-12-28-34,890.2815840244293,4.15,1.301,19.57
4.068577127153527,0.08032159568054992,1.2196311155299102,2022-02-08-12-28-35,890.8265976905823,4.15,1.301,19.57
4.068577127153527,0.07900730417586582,1.2196702985795767,2022-02-08-12-28-35,891.3724799156189,4.15,1.301,19.57
4.068084254092085,0.08114302787126643,1.219866213828166,2022-02-08-12-28-36,891.9303796291351,4.15,1.301,19.57
4.068412836132677,0.08015730924243339,1.2198074392534288,2022-02-08-12-28-36,892.463879108429,4.15,1.301,19.57
4.069398582263304,0.079828736366227,1.2192588765575585,2022-02-08-12-28-37,892.995995759964,4.15,1.301,19.57
4.068577127153527,0.07966444992813711,1.2186319477617618,2022-02-08-12-28-38,893.557169675827,4.15,1.301,19.57
4.069070000218287,0.08196446006220745,1.2185927647121737,2022-02-08-12-28-38,894.1173048019409,4.15,1.301,19.57
4.068577127153527,0.07802158554772223,1.218455624038494,2022-02-08-12-28-39,894.6769244670868,4.15,1.301,19.57
4.068741418174745,0.08229303293864712,1.2183184833645138,2022-02-08-12-28-39,895.1928882598877,4.15,1.301,19.57
4.068741418174745,0.08147160074761581,1.218338074889379,2022-02-08-12-28-40,895.7082488536835,4.15,1.301,19.57
4.069234291240611,0.079828736366227,1.2180833850661337,2022-02-08-12-28-40,896.2206211090088,4.15,1.301,19.57
4.069070000218287,0.07818587198572433,1.21800501896673,2022-02-08-12-28-41,896.7508943080902,4.15,1.301,19.57
